Model is RNN, dataset is sfu, undersample is False, aug mode is None, geo is 0.5, pct_usage is None, small_label is 0, small_prop is 0.2, balance_seed is 2, lr is 0.01, max_epochs is 100, split_num is 1
Training epoch 0 | loss: 1.67746 - accuracy: 0.39468
Validating epoch 0 | loss: 1.50359 - accuracy: 0.46602
Training epoch 1 | loss: 1.49216 - accuracy: 0.51915
Validating epoch 1 | loss: 1.49626 - accuracy: 0.53398
Training epoch 2 | loss: 1.48498 - accuracy: 0.53404
Validating epoch 2 | loss: 1.45707 - accuracy: 0.75728
Training epoch 3 | loss: 1.41942 - accuracy: 0.63404
Validating epoch 3 | loss: 1.33316 - accuracy: 0.81553
Training epoch 4 | loss: 1.33511 - accuracy: 0.75319
Validating epoch 4 | loss: 1.26619 - accuracy: 0.8835
Training epoch 5 | loss: 1.24389 - accuracy: 0.81702
Validating epoch 5 | loss: 1.22934 - accuracy: 0.81553
Training epoch 6 | loss: 1.23714 - accuracy: 0.81702
Validating epoch 6 | loss: 1.24734 - accuracy: 0.78641
Training epoch 7 | loss: 1.20954 - accuracy: 0.82766
Validating epoch 7 | loss: 1.18548 - accuracy: 0.86408
Training epoch 8 | loss: 1.18449 - accuracy: 0.87021
Validating epoch 8 | loss: 1.24787 - accuracy: 0.78641
Training epoch 9 | loss: 1.18893 - accuracy: 0.8617
Validating epoch 9 | loss: 1.17711 - accuracy: 0.86408
Training epoch 10 | loss: 1.16563 - accuracy: 0.88723
Validating epoch 10 | loss: 1.24229 - accuracy: 0.78641
Training epoch 11 | loss: 1.21129 - accuracy: 0.83298
Validating epoch 11 | loss: 1.24196 - accuracy: 0.79612
Training epoch 12 | loss: 1.17003 - accuracy: 0.87128
Validating epoch 12 | loss: 1.19365 - accuracy: 0.85437
Training epoch 13 | loss: 1.14275 - accuracy: 0.90319
Validating epoch 13 | loss: 1.20822 - accuracy: 0.83495
Training epoch 14 | loss: 1.14615 - accuracy: 0.89149
Validating epoch 14 | loss: 1.19206 - accuracy: 0.85437
Training epoch 15 | loss: 1.13484 - accuracy: 0.9117
Validating epoch 15 | loss: 1.18542 - accuracy: 0.86408
Training epoch 16 | loss: 1.15761 - accuracy: 0.8883
Validating epoch 16 | loss: 1.17878 - accuracy: 0.86408
Training epoch 17 | loss: 1.16118 - accuracy: 0.88617
Validating epoch 17 | loss: 1.16334 - accuracy: 0.87379
Training epoch 18 | loss: 1.13348 - accuracy: 0.91489
Validating epoch 18 | loss: 1.18423 - accuracy: 0.85437
Training epoch 19 | loss: 1.15833 - accuracy: 0.89362
Validating epoch 19 | loss: 1.24664 - accuracy: 0.80583
Training epoch 20 | loss: 1.18532 - accuracy: 0.8617
Validating epoch 20 | loss: 1.23583 - accuracy: 0.79612
Training epoch 21 | loss: 1.17035 - accuracy: 0.87447
Validating epoch 21 | loss: 1.17933 - accuracy: 0.86408
Training epoch 22 | loss: 1.14857 - accuracy: 0.89574
Validating epoch 22 | loss: 1.1893 - accuracy: 0.85437
Training epoch 23 | loss: 1.11708 - accuracy: 0.9266
Validating epoch 23 | loss: 1.16761 - accuracy: 0.87379
Training epoch 24 | loss: 1.12519 - accuracy: 0.91383
Validating epoch 24 | loss: 1.18441 - accuracy: 0.84466
Training epoch 25 | loss: 1.10838 - accuracy: 0.9383
Validating epoch 25 | loss: 1.17942 - accuracy: 0.87379
Training epoch 26 | loss: 1.10181 - accuracy: 0.94255
Validating epoch 26 | loss: 1.18842 - accuracy: 0.85437
Training epoch 27 | loss: 1.09613 - accuracy: 0.94468
Validating epoch 27 | loss: 1.19531 - accuracy: 0.83495
Training epoch 28 | loss: 1.12179 - accuracy: 0.91702
Validating epoch 28 | loss: 1.18543 - accuracy: 0.85437
Training epoch 29 | loss: 1.11401 - accuracy: 0.92872
Validating epoch 29 | loss: 1.28711 - accuracy: 0.74757
Training epoch 30 | loss: 1.1706 - accuracy: 0.88511
Validating epoch 30 | loss: 1.24842 - accuracy: 0.78641
Training epoch 31 | loss: 1.22004 - accuracy: 0.82021
Validating epoch 31 | loss: 1.27557 - accuracy: 0.76699
Training epoch 32 | loss: 1.18337 - accuracy: 0.8617
Validating epoch 32 | loss: 1.25775 - accuracy: 0.79612
Training epoch 33 | loss: 1.17307 - accuracy: 0.86915
Validating epoch 33 | loss: 1.23982 - accuracy: 0.80583
Training epoch 34 | loss: 1.14114 - accuracy: 0.90106
Validating epoch 34 | loss: 1.24129 - accuracy: 0.78641
Training epoch 35 | loss: 1.11523 - accuracy: 0.92447
Validating epoch 35 | loss: 1.26593 - accuracy: 0.76699
Training epoch 36 | loss: 1.11184 - accuracy: 0.92553
Validating epoch 36 | loss: 1.22337 - accuracy: 0.81553
Training epoch 37 | loss: 1.12335 - accuracy: 0.92447
Validating epoch 37 | loss: 1.26517 - accuracy: 0.78641
Training epoch 38 | loss: 1.12479 - accuracy: 0.91489
Validating epoch 38 | loss: 1.24854 - accuracy: 0.79612
Training epoch 39 | loss: 1.09802 - accuracy: 0.94574
Validating epoch 39 | loss: 1.26041 - accuracy: 0.78641
Training epoch 40 | loss: 1.09243 - accuracy: 0.94894
Validating epoch 40 | loss: 1.29482 - accuracy: 0.73786
Training epoch 41 | loss: 1.08308 - accuracy: 0.96277
Validating epoch 41 | loss: 1.27132 - accuracy: 0.7767
Training epoch 42 | loss: 1.08905 - accuracy: 0.95745
Validating epoch 42 | loss: 1.3108 - accuracy: 0.72816
Training epoch 43 | loss: 1.09153 - accuracy: 0.95
Validating epoch 43 | loss: 1.28939 - accuracy: 0.74757
Training epoch 44 | loss: 1.08175 - accuracy: 0.96277
Validating epoch 44 | loss: 1.2955 - accuracy: 0.73786
Training epoch 45 | loss: 1.0778 - accuracy: 0.96596
Validating epoch 45 | loss: 1.26475 - accuracy: 0.7767
Training epoch 46 | loss: 1.0838 - accuracy: 0.96064
Validating epoch 46 | loss: 1.27207 - accuracy: 0.76699
Training epoch 47 | loss: 1.07808 - accuracy: 0.96809
Validating epoch 47 | loss: 1.29089 - accuracy: 0.75728
Training epoch 48 | loss: 1.08478 - accuracy: 0.95851
Validating epoch 48 | loss: 1.2433 - accuracy: 0.79612
Training epoch 49 | loss: 1.08354 - accuracy: 0.96489
Validating epoch 49 | loss: 1.24745 - accuracy: 0.79612
Training epoch 50 | loss: 1.07441 - accuracy: 0.96809
Validating epoch 50 | loss: 1.24665 - accuracy: 0.79612
Training epoch 51 | loss: 1.07847 - accuracy: 0.96489
Validating epoch 51 | loss: 1.24757 - accuracy: 0.79612
Training epoch 52 | loss: 1.08635 - accuracy: 0.95638
Validating epoch 52 | loss: 1.25246 - accuracy: 0.79612
Training epoch 53 | loss: 1.08262 - accuracy: 0.95745
Validating epoch 53 | loss: 1.24705 - accuracy: 0.79612
Training epoch 54 | loss: 1.07368 - accuracy: 0.96809
Validating epoch 54 | loss: 1.28497 - accuracy: 0.75728
Training epoch 55 | loss: 1.0704 - accuracy: 0.97128
Validating epoch 55 | loss: 1.24783 - accuracy: 0.79612
Training epoch 56 | loss: 1.06715 - accuracy: 0.97553
Validating epoch 56 | loss: 1.25713 - accuracy: 0.78641
Training epoch 57 | loss: 1.06948 - accuracy: 0.97128
Validating epoch 57 | loss: 1.32969 - accuracy: 0.70874
Training epoch 58 | loss: 1.06585 - accuracy: 0.9766
Validating epoch 58 | loss: 1.33396 - accuracy: 0.70874
Training epoch 59 | loss: 1.06645 - accuracy: 0.97553
Validating epoch 59 | loss: 1.28784 - accuracy: 0.75728
Training epoch 60 | loss: 1.06698 - accuracy: 0.97766
Validating epoch 60 | loss: 1.26651 - accuracy: 0.7767
Training epoch 61 | loss: 1.06768 - accuracy: 0.97553
Validating epoch 61 | loss: 1.34276 - accuracy: 0.69903
Training epoch 62 | loss: 1.08125 - accuracy: 0.96064
Validating epoch 62 | loss: 1.28446 - accuracy: 0.75728
Training epoch 63 | loss: 1.15783 - accuracy: 0.88511
Validating epoch 63 | loss: 1.35153 - accuracy: 0.68932
Training epoch 64 | loss: 1.11444 - accuracy: 0.9266
Validating epoch 64 | loss: 1.32196 - accuracy: 0.71845
Training epoch 65 | loss: 1.09306 - accuracy: 0.95106
Validating epoch 65 | loss: 1.28488 - accuracy: 0.75728
Training epoch 66 | loss: 1.08639 - accuracy: 0.95638
Validating epoch 66 | loss: 1.29402 - accuracy: 0.74757
Training epoch 67 | loss: 1.13254 - accuracy: 0.9234
Validating epoch 67 | loss: 1.43234 - accuracy: 0.61165
Training epoch 68 | loss: 1.2241 - accuracy: 0.80106
Validating epoch 68 | loss: 1.29467 - accuracy: 0.73786
Training epoch 69 | loss: 1.09461 - accuracy: 0.94681
Validating epoch 69 | loss: 1.23671 - accuracy: 0.80583
Training epoch 70 | loss: 1.12938 - accuracy: 0.91596
Validating epoch 70 | loss: 1.18571 - accuracy: 0.85437
Training epoch 71 | loss: 1.10776 - accuracy: 0.93511
Validating epoch 71 | loss: 1.20878 - accuracy: 0.83495
Training epoch 72 | loss: 1.11746 - accuracy: 0.92979
Validating epoch 72 | loss: 1.2327 - accuracy: 0.80583
Training epoch 73 | loss: 1.11462 - accuracy: 0.92979
Validating epoch 73 | loss: 1.21835 - accuracy: 0.82524
Training epoch 74 | loss: 1.09811 - accuracy: 0.94574
Validating epoch 74 | loss: 1.22277 - accuracy: 0.81553
Training epoch 75 | loss: 1.09351 - accuracy: 0.95213
Validating epoch 75 | loss: 1.25043 - accuracy: 0.78641
Training epoch 76 | loss: 1.09441 - accuracy: 0.94894
Validating epoch 76 | loss: 1.21792 - accuracy: 0.82524
Training epoch 77 | loss: 1.07636 - accuracy: 0.96596
Validating epoch 77 | loss: 1.22373 - accuracy: 0.81553
Training epoch 78 | loss: 1.07306 - accuracy: 0.97021
Validating epoch 78 | loss: 1.21619 - accuracy: 0.82524
Training epoch 79 | loss: 1.06833 - accuracy: 0.97234
Validating epoch 79 | loss: 1.22617 - accuracy: 0.81553
Training epoch 80 | loss: 1.07349 - accuracy: 0.97021
Validating epoch 80 | loss: 1.22689 - accuracy: 0.81553
Training epoch 81 | loss: 1.06753 - accuracy: 0.97447
Validating epoch 81 | loss: 1.23254 - accuracy: 0.80583
Training epoch 82 | loss: 1.0669 - accuracy: 0.97553
Validating epoch 82 | loss: 1.22764 - accuracy: 0.81553
Training epoch 83 | loss: 1.11768 - accuracy: 0.9266
Validating epoch 83 | loss: 1.27153 - accuracy: 0.7767
Training epoch 84 | loss: 1.11919 - accuracy: 0.92128
Validating epoch 84 | loss: 1.29221 - accuracy: 0.73786
Training epoch 85 | loss: 1.07737 - accuracy: 0.96596
Validating epoch 85 | loss: 1.22726 - accuracy: 0.81553
Training epoch 86 | loss: 1.06875 - accuracy: 0.97447
Validating epoch 86 | loss: 1.24147 - accuracy: 0.79612
Training epoch 87 | loss: 1.07149 - accuracy: 0.97128
Validating epoch 87 | loss: 1.3288 - accuracy: 0.71845
Training epoch 88 | loss: 1.08922 - accuracy: 0.95213
Validating epoch 88 | loss: 1.23073 - accuracy: 0.80583
Training epoch 89 | loss: 1.06261 - accuracy: 0.98191
Validating epoch 89 | loss: 1.22199 - accuracy: 0.81553
Training epoch 90 | loss: 1.06822 - accuracy: 0.97979
Validating epoch 90 | loss: 1.23973 - accuracy: 0.79612
Training epoch 91 | loss: 1.06585 - accuracy: 0.97766
Validating epoch 91 | loss: 1.219 - accuracy: 0.82524
Training epoch 92 | loss: 1.06044 - accuracy: 0.98191
Validating epoch 92 | loss: 1.29552 - accuracy: 0.74757
Training epoch 93 | loss: 1.07247 - accuracy: 0.96809
Validating epoch 93 | loss: 1.24692 - accuracy: 0.79612
Training epoch 94 | loss: 1.06718 - accuracy: 0.9766
Validating epoch 94 | loss: 1.25584 - accuracy: 0.78641
Training epoch 95 | loss: 1.07279 - accuracy: 0.97234
Validating epoch 95 | loss: 1.28176 - accuracy: 0.75728
Training epoch 96 | loss: 1.06355 - accuracy: 0.97766
Validating epoch 96 | loss: 1.27578 - accuracy: 0.76699
Training epoch 97 | loss: 1.06453 - accuracy: 0.97979
Validating epoch 97 | loss: 1.28101 - accuracy: 0.75728
