Model is Bert, dataset is sst, undersample is False, aug mode is None, geo is 0.5, pct_usage is 1.0, small_label is None, small_prop is None, balance_seed is 19, lr is 2e-05, max_epochs is 4, split_num is 0
Training epoch 0 | loss: 0.45441 - accuracy: 0.77587
Validating epoch 0 | loss: 0.31407 - accuracy: 0.87156
Training epoch 1 | loss: 0.20771 - accuracy: 0.92341
Validating epoch 1 | loss: 0.29441 - accuracy: 0.88647
Training epoch 2 | loss: 0.10408 - accuracy: 0.96691
Validating epoch 2 | loss: 0.40405 - accuracy: 0.88876
Training epoch 3 | loss: 0.05462 - accuracy: 0.98512
Validating epoch 3 | loss: 0.43579 - accuracy: 0.88761
Model is Bert, dataset is sst, undersample is False, aug mode is trans, geo is 0.1, pct_usage is 1.0, small_label is None, small_prop is None, balance_seed is 19, lr is 2e-05, max_epochs is 4, split_num is 0
Training epoch 0 | loss: 0.50567 - accuracy: 0.73642
Validating epoch 0 | loss: 0.31851 - accuracy: 0.86583
Training epoch 1 | loss: 0.35761 - accuracy: 0.84841
Validating epoch 1 | loss: 0.30096 - accuracy: 0.88303
Training epoch 2 | loss: 0.31652 - accuracy: 0.86705
Validating epoch 2 | loss: 0.29739 - accuracy: 0.87959
Training epoch 3 | loss: 0.28403 - accuracy: 0.88251
Validating epoch 3 | loss: 0.30644 - accuracy: 0.88647
Model is Bert, dataset is sst, undersample is False, aug mode is trans, geo is 0.3, pct_usage is 1.0, small_label is None, small_prop is None, balance_seed is 19, lr is 2e-05, max_epochs is 4, split_num is 0
Training epoch 0 | loss: 0.52136 - accuracy: 0.72312
Validating epoch 0 | loss: 0.32808 - accuracy: 0.86697
Training epoch 1 | loss: 0.34579 - accuracy: 0.85014
Validating epoch 1 | loss: 0.30784 - accuracy: 0.87844
Training epoch 2 | loss: 0.28865 - accuracy: 0.88642
Validating epoch 2 | loss: 0.29722 - accuracy: 0.87959
Training epoch 3 | loss: 0.27646 - accuracy: 0.89046
Validating epoch 3 | loss: 0.29706 - accuracy: 0.87959
Model is Bert, dataset is sst, undersample is False, aug mode is trans, geo is 0.5, pct_usage is 1.0, small_label is None, small_prop is None, balance_seed is 19, lr is 2e-05, max_epochs is 4, split_num is 0
Training epoch 0 | loss: 0.48095 - accuracy: 0.75737
Validating epoch 0 | loss: 0.32328 - accuracy: 0.87041
Training epoch 1 | loss: 0.30928 - accuracy: 0.87211
Validating epoch 1 | loss: 0.31891 - accuracy: 0.87385
Training epoch 2 | loss: 0.24547 - accuracy: 0.90159
Validating epoch 2 | loss: 0.32684 - accuracy: 0.87729
Training epoch 3 | loss: 0.20503 - accuracy: 0.925
Validating epoch 3 | loss: 0.3336 - accuracy: 0.87615
Model is Bert, dataset is sst, undersample is False, aug mode is trans, geo is 0.7, pct_usage is 1.0, small_label is None, small_prop is None, balance_seed is 19, lr is 2e-05, max_epochs is 4, split_num is 0
Training epoch 0 | loss: 0.4746 - accuracy: 0.75217
Validating epoch 0 | loss: 0.30435 - accuracy: 0.87271
Training epoch 1 | loss: 0.28061 - accuracy: 0.8909
Validating epoch 1 | loss: 0.31112 - accuracy: 0.87844
Training epoch 2 | loss: 0.21244 - accuracy: 0.9198
Validating epoch 2 | loss: 0.32298 - accuracy: 0.88073
Training epoch 3 | loss: 0.17238 - accuracy: 0.93815
Validating epoch 3 | loss: 0.3389 - accuracy: 0.88073
Model is Bert, dataset is sst, undersample is False, aug mode is trans, geo is 0.9, pct_usage is 1.0, small_label is None, small_prop is None, balance_seed is 19, lr is 2e-05, max_epochs is 4, split_num is 0
Training epoch 0 | loss: 0.45066 - accuracy: 0.78035
Validating epoch 0 | loss: 0.33348 - accuracy: 0.86583
Training epoch 1 | loss: 0.23283 - accuracy: 0.90853
Validating epoch 1 | loss: 0.31072 - accuracy: 0.88417
Training epoch 2 | loss: 0.13852 - accuracy: 0.95434
Validating epoch 2 | loss: 0.36275 - accuracy: 0.87041
Training epoch 3 | loss: 0.09009 - accuracy: 0.96951
Validating epoch 3 | loss: 0.36917 - accuracy: 0.88303
