Model is RNN, dataset is sfu, undersample is False, aug mode is None, geo is 0.5, pct_usage is 0.1, small_label is None, small_prop is None, balance_seed is 0, lr is 0.001, max_epochs is 200, split_num is 3
Training epoch 0 | loss: 1.79537 - accuracy: 0.0
Validating epoch 0 | loss: 1.79316 - accuracy: 0.0
Training epoch 1 | loss: 1.79341 - accuracy: 0.0
Validating epoch 1 | loss: 1.79059 - accuracy: 0.0
Training epoch 2 | loss: 1.79129 - accuracy: 0.0
Validating epoch 2 | loss: 1.7881 - accuracy: 0.0
Training epoch 3 | loss: 1.78857 - accuracy: 0.01075
Validating epoch 3 | loss: 1.78563 - accuracy: 0.0
Training epoch 4 | loss: 1.7855 - accuracy: 0.03226
Validating epoch 4 | loss: 1.78307 - accuracy: 0.0
Training epoch 5 | loss: 1.78319 - accuracy: 0.16129
Validating epoch 5 | loss: 1.7804 - accuracy: 0.32039
Training epoch 6 | loss: 1.78074 - accuracy: 0.23656
Validating epoch 6 | loss: 1.77753 - accuracy: 0.48544
Training epoch 7 | loss: 1.77632 - accuracy: 0.46237
Validating epoch 7 | loss: 1.77442 - accuracy: 0.53398
Training epoch 8 | loss: 1.77319 - accuracy: 0.48387
Validating epoch 8 | loss: 1.77092 - accuracy: 0.53398
Training epoch 9 | loss: 1.76818 - accuracy: 0.51613
Validating epoch 9 | loss: 1.76676 - accuracy: 0.53398
Training epoch 10 | loss: 1.766 - accuracy: 0.51613
Validating epoch 10 | loss: 1.76189 - accuracy: 0.53398
Training epoch 11 | loss: 1.76133 - accuracy: 0.51613
Validating epoch 11 | loss: 1.75622 - accuracy: 0.53398
Training epoch 12 | loss: 1.75327 - accuracy: 0.52688
Validating epoch 12 | loss: 1.74978 - accuracy: 0.53398
Training epoch 13 | loss: 1.74772 - accuracy: 0.52688
Validating epoch 13 | loss: 1.74251 - accuracy: 0.53398
Training epoch 14 | loss: 1.73819 - accuracy: 0.52688
Validating epoch 14 | loss: 1.7344 - accuracy: 0.53398
Training epoch 15 | loss: 1.7344 - accuracy: 0.52688
Validating epoch 15 | loss: 1.7254 - accuracy: 0.53398
Training epoch 16 | loss: 1.72538 - accuracy: 0.52688
Validating epoch 16 | loss: 1.71551 - accuracy: 0.53398
Training epoch 17 | loss: 1.71184 - accuracy: 0.52688
Validating epoch 17 | loss: 1.70472 - accuracy: 0.53398
Training epoch 18 | loss: 1.70744 - accuracy: 0.52688
Validating epoch 18 | loss: 1.69307 - accuracy: 0.53398
Training epoch 19 | loss: 1.6866 - accuracy: 0.52688
Validating epoch 19 | loss: 1.68062 - accuracy: 0.53398
Training epoch 20 | loss: 1.67899 - accuracy: 0.52688
Validating epoch 20 | loss: 1.66743 - accuracy: 0.53398
Training epoch 21 | loss: 1.6673 - accuracy: 0.52688
Validating epoch 21 | loss: 1.65354 - accuracy: 0.53398
Training epoch 22 | loss: 1.66053 - accuracy: 0.52688
Validating epoch 22 | loss: 1.63905 - accuracy: 0.53398
Training epoch 23 | loss: 1.63264 - accuracy: 0.52688
Validating epoch 23 | loss: 1.6241 - accuracy: 0.53398
Training epoch 24 | loss: 1.6243 - accuracy: 0.52688
Validating epoch 24 | loss: 1.60894 - accuracy: 0.53398
Training epoch 25 | loss: 1.608 - accuracy: 0.52688
Validating epoch 25 | loss: 1.59384 - accuracy: 0.53398
Training epoch 26 | loss: 1.59572 - accuracy: 0.52688
Validating epoch 26 | loss: 1.57915 - accuracy: 0.53398
Training epoch 27 | loss: 1.57817 - accuracy: 0.52688
Validating epoch 27 | loss: 1.56521 - accuracy: 0.53398
Training epoch 28 | loss: 1.56073 - accuracy: 0.52688
Validating epoch 28 | loss: 1.55237 - accuracy: 0.53398
