Dataset is sst, undersample is False, aug mode is None, geo is 0.5, small_label is 0 small_prop is 0.5, balance_seed is 2
Training epoch 0 | loss: 0.65533 - accuracy: 0.60318
Validating epoch 0 | loss: 0.57094 - accuracy: 0.76147
Training epoch 1 | loss: 0.53467 - accuracy: 0.77413
Validating epoch 1 | loss: 0.52244 - accuracy: 0.79014
Training epoch 2 | loss: 0.51964 - accuracy: 0.78295
Validating epoch 2 | loss: 0.50711 - accuracy: 0.79931
Training epoch 3 | loss: 0.4952 - accuracy: 0.81156
Validating epoch 3 | loss: 0.50552 - accuracy: 0.80275
Training epoch 4 | loss: 0.48266 - accuracy: 0.82283
Validating epoch 4 | loss: 0.4989 - accuracy: 0.81422
Training epoch 5 | loss: 0.47649 - accuracy: 0.83353
Validating epoch 5 | loss: 0.50894 - accuracy: 0.79472
Training epoch 6 | loss: 0.48181 - accuracy: 0.82399
Validating epoch 6 | loss: 0.4966 - accuracy: 0.81537
Training epoch 7 | loss: 0.47237 - accuracy: 0.83439
Validating epoch 7 | loss: 0.49593 - accuracy: 0.81537
Training epoch 8 | loss: 0.45441 - accuracy: 0.85275
Validating epoch 8 | loss: 0.50839 - accuracy: 0.79587
Training epoch 9 | loss: 0.44808 - accuracy: 0.86142
Validating epoch 9 | loss: 0.49726 - accuracy: 0.81537
Training epoch 10 | loss: 0.45353 - accuracy: 0.85694
Validating epoch 10 | loss: 0.4948 - accuracy: 0.81193
Training epoch 11 | loss: 0.43928 - accuracy: 0.87717
Validating epoch 11 | loss: 0.49742 - accuracy: 0.81537
Training epoch 12 | loss: 0.44248 - accuracy: 0.86908
Validating epoch 12 | loss: 0.49915 - accuracy: 0.80734
Training epoch 13 | loss: 0.45699 - accuracy: 0.84928
Validating epoch 13 | loss: 0.5247 - accuracy: 0.7844
Training epoch 14 | loss: 0.43259 - accuracy: 0.87341
Validating epoch 14 | loss: 0.50873 - accuracy: 0.80161
Training epoch 15 | loss: 0.4132 - accuracy: 0.89697
Validating epoch 15 | loss: 0.51294 - accuracy: 0.79358
Training epoch 16 | loss: 0.43748 - accuracy: 0.87153
Validating epoch 16 | loss: 0.50493 - accuracy: 0.80849
Training epoch 17 | loss: 0.41223 - accuracy: 0.89798
Validating epoch 17 | loss: 0.50345 - accuracy: 0.80734
Training epoch 18 | loss: 0.41563 - accuracy: 0.89451
Validating epoch 18 | loss: 0.50582 - accuracy: 0.8039
Training epoch 19 | loss: 0.40126 - accuracy: 0.91243
Validating epoch 19 | loss: 0.49427 - accuracy: 0.81995
Training epoch 20 | loss: 0.41172 - accuracy: 0.89841
Validating epoch 20 | loss: 0.51298 - accuracy: 0.79817
Training epoch 21 | loss: 0.41667 - accuracy: 0.89971
Validating epoch 21 | loss: 0.49734 - accuracy: 0.81307
Training epoch 22 | loss: 0.39734 - accuracy: 0.9185
Validating epoch 22 | loss: 0.49879 - accuracy: 0.80963
Training epoch 23 | loss: 0.39131 - accuracy: 0.91936
Validating epoch 23 | loss: 0.50543 - accuracy: 0.80849
Training epoch 24 | loss: 0.3971 - accuracy: 0.91662
Validating epoch 24 | loss: 0.51738 - accuracy: 0.79358
Training epoch 25 | loss: 0.40645 - accuracy: 0.90462
Validating epoch 25 | loss: 0.52981 - accuracy: 0.78211
Training epoch 26 | loss: 0.38894 - accuracy: 0.92254
Validating epoch 26 | loss: 0.49616 - accuracy: 0.81537
Training epoch 27 | loss: 0.38355 - accuracy: 0.92818
Validating epoch 27 | loss: 0.50892 - accuracy: 0.80275
Training epoch 28 | loss: 0.38555 - accuracy: 0.92601
Validating epoch 28 | loss: 0.50174 - accuracy: 0.80849
Training epoch 29 | loss: 0.38596 - accuracy: 0.93512
Validating epoch 29 | loss: 0.48653 - accuracy: 0.82798
Training epoch 30 | loss: 0.38034 - accuracy: 0.93179
Validating epoch 30 | loss: 0.50553 - accuracy: 0.80619
Training epoch 31 | loss: 0.38534 - accuracy: 0.92645
Validating epoch 31 | loss: 0.51786 - accuracy: 0.79702
Training epoch 32 | loss: 0.38383 - accuracy: 0.92702
Validating epoch 32 | loss: 0.50576 - accuracy: 0.80619
Training epoch 33 | loss: 0.38151 - accuracy: 0.92905
Validating epoch 33 | loss: 0.5092 - accuracy: 0.80161
Training epoch 34 | loss: 0.38023 - accuracy: 0.93194
Validating epoch 34 | loss: 0.48764 - accuracy: 0.82454
Training epoch 35 | loss: 0.37676 - accuracy: 0.93468
Validating epoch 35 | loss: 0.50796 - accuracy: 0.80275
Training epoch 36 | loss: 0.37841 - accuracy: 0.93338
Validating epoch 36 | loss: 0.50371 - accuracy: 0.80963
Training epoch 37 | loss: 0.37832 - accuracy: 0.93396
Validating epoch 37 | loss: 0.5371 - accuracy: 0.77408
Training epoch 38 | loss: 0.39895 - accuracy: 0.9159
Validating epoch 38 | loss: 0.50096 - accuracy: 0.81537
Training epoch 39 | loss: 0.40657 - accuracy: 0.90592
Validating epoch 39 | loss: 0.5043 - accuracy: 0.80619
Training epoch 40 | loss: 0.38245 - accuracy: 0.92905
Validating epoch 40 | loss: 0.49936 - accuracy: 0.80963
Training epoch 41 | loss: 0.37302 - accuracy: 0.94133
Validating epoch 41 | loss: 0.5169 - accuracy: 0.79358
Training epoch 42 | loss: 0.37371 - accuracy: 0.93801
Validating epoch 42 | loss: 0.4895 - accuracy: 0.8211
Training epoch 43 | loss: 0.37312 - accuracy: 0.93844
Validating epoch 43 | loss: 0.52755 - accuracy: 0.78211
Training epoch 44 | loss: 0.36911 - accuracy: 0.94249
Validating epoch 44 | loss: 0.52016 - accuracy: 0.79243
Training epoch 45 | loss: 0.36656 - accuracy: 0.94566
Validating epoch 45 | loss: 0.51755 - accuracy: 0.79358
Training epoch 46 | loss: 0.36747 - accuracy: 0.94697
Validating epoch 46 | loss: 0.50924 - accuracy: 0.80275
Training epoch 47 | loss: 0.36576 - accuracy: 0.94653
Validating epoch 47 | loss: 0.50465 - accuracy: 0.80849
Training epoch 48 | loss: 0.36783 - accuracy: 0.94653
Validating epoch 48 | loss: 0.49956 - accuracy: 0.81193
Training epoch 49 | loss: 0.36583 - accuracy: 0.9487
Validating epoch 49 | loss: 0.52144 - accuracy: 0.79014
Training epoch 50 | loss: 0.36763 - accuracy: 0.94436
Validating epoch 50 | loss: 0.50902 - accuracy: 0.8039
Training epoch 51 | loss: 0.36496 - accuracy: 0.94697
Validating epoch 51 | loss: 0.49979 - accuracy: 0.81078
Training epoch 52 | loss: 0.37003 - accuracy: 0.94624
Validating epoch 52 | loss: 0.50508 - accuracy: 0.80619
Training epoch 53 | loss: 0.3704 - accuracy: 0.94133
Validating epoch 53 | loss: 0.53699 - accuracy: 0.77294
Training epoch 54 | loss: 0.37394 - accuracy: 0.93815
Validating epoch 54 | loss: 0.50539 - accuracy: 0.80734
Training epoch 55 | loss: 0.36339 - accuracy: 0.95116
Validating epoch 55 | loss: 0.49578 - accuracy: 0.81766
Training epoch 56 | loss: 0.3619 - accuracy: 0.95043
Validating epoch 56 | loss: 0.49331 - accuracy: 0.8211
Training epoch 57 | loss: 0.39061 - accuracy: 0.92254
Validating epoch 57 | loss: 0.50445 - accuracy: 0.80734
Training epoch 58 | loss: 0.40837 - accuracy: 0.90202
Validating epoch 58 | loss: 0.50489 - accuracy: 0.80619
Training epoch 59 | loss: 0.37073 - accuracy: 0.9435
Validating epoch 59 | loss: 0.49595 - accuracy: 0.81766
Training epoch 60 | loss: 0.37237 - accuracy: 0.94133
Validating epoch 60 | loss: 0.48982 - accuracy: 0.82454
Training epoch 61 | loss: 0.37293 - accuracy: 0.93844
Validating epoch 61 | loss: 0.48792 - accuracy: 0.82683
Training epoch 62 | loss: 0.37055 - accuracy: 0.94321
Validating epoch 62 | loss: 0.51161 - accuracy: 0.80046
Training epoch 63 | loss: 0.36793 - accuracy: 0.94436
Validating epoch 63 | loss: 0.51053 - accuracy: 0.8039
Training epoch 64 | loss: 0.3617 - accuracy: 0.95014
Validating epoch 64 | loss: 0.49197 - accuracy: 0.81881
Training epoch 65 | loss: 0.36689 - accuracy: 0.9448
Validating epoch 65 | loss: 0.50279 - accuracy: 0.80849
Training epoch 66 | loss: 0.36168 - accuracy: 0.95101
Validating epoch 66 | loss: 0.49173 - accuracy: 0.81995
Training epoch 67 | loss: 0.36094 - accuracy: 0.95159
Validating epoch 67 | loss: 0.53073 - accuracy: 0.78211
Training epoch 68 | loss: 0.38157 - accuracy: 0.93237
Validating epoch 68 | loss: 0.50009 - accuracy: 0.81078
Training epoch 69 | loss: 0.37059 - accuracy: 0.94176
Validating epoch 69 | loss: 0.51747 - accuracy: 0.79702
Training epoch 70 | loss: 0.37537 - accuracy: 0.94234
Validating epoch 70 | loss: 0.50498 - accuracy: 0.80963
Training epoch 71 | loss: 0.36509 - accuracy: 0.94884
Validating epoch 71 | loss: 0.4996 - accuracy: 0.81307
Training epoch 72 | loss: 0.36027 - accuracy: 0.95434
Validating epoch 72 | loss: 0.5035 - accuracy: 0.80849
Training epoch 73 | loss: 0.3604 - accuracy: 0.95217
Validating epoch 73 | loss: 0.50295 - accuracy: 0.81078
Training epoch 74 | loss: 0.36112 - accuracy: 0.95116
Validating epoch 74 | loss: 0.49741 - accuracy: 0.81651
Training epoch 75 | loss: 0.36073 - accuracy: 0.95607
Validating epoch 75 | loss: 0.50034 - accuracy: 0.81078
Training epoch 76 | loss: 0.35769 - accuracy: 0.95477
Validating epoch 76 | loss: 0.49946 - accuracy: 0.81193
Training epoch 77 | loss: 0.35765 - accuracy: 0.95694
Validating epoch 77 | loss: 0.49751 - accuracy: 0.81651
Training epoch 78 | loss: 0.35572 - accuracy: 0.95694
Validating epoch 78 | loss: 0.49739 - accuracy: 0.81537
Training epoch 79 | loss: 0.35756 - accuracy: 0.95491
Validating epoch 79 | loss: 0.50098 - accuracy: 0.80963
Training epoch 80 | loss: 0.3558 - accuracy: 0.95636
Validating epoch 80 | loss: 0.48795 - accuracy: 0.82569
Training epoch 81 | loss: 0.35673 - accuracy: 0.95592
Validating epoch 81 | loss: 0.51136 - accuracy: 0.80161
Training epoch 82 | loss: 0.35454 - accuracy: 0.95809
Validating epoch 82 | loss: 0.50681 - accuracy: 0.80734
Training epoch 83 | loss: 0.35536 - accuracy: 0.95939
Validating epoch 83 | loss: 0.5139 - accuracy: 0.79702
Training epoch 84 | loss: 0.36162 - accuracy: 0.95202
Validating epoch 84 | loss: 0.4985 - accuracy: 0.81422
Training epoch 85 | loss: 0.43237 - accuracy: 0.87775
Validating epoch 85 | loss: 0.51929 - accuracy: 0.79358
Training epoch 86 | loss: 0.38499 - accuracy: 0.92847
Validating epoch 86 | loss: 0.50098 - accuracy: 0.81078
Training epoch 87 | loss: 0.38071 - accuracy: 0.93309
Validating epoch 87 | loss: 0.48722 - accuracy: 0.82454
Training epoch 88 | loss: 0.37158 - accuracy: 0.94046
Validating epoch 88 | loss: 0.504 - accuracy: 0.80963
Training epoch 89 | loss: 0.36753 - accuracy: 0.94436
Validating epoch 89 | loss: 0.50438 - accuracy: 0.80849
Training epoch 90 | loss: 0.36024 - accuracy: 0.95217
Validating epoch 90 | loss: 0.49164 - accuracy: 0.8211
Training epoch 91 | loss: 0.35546 - accuracy: 0.95694
Validating epoch 91 | loss: 0.51312 - accuracy: 0.79817
Training epoch 92 | loss: 0.35861 - accuracy: 0.95621
Validating epoch 92 | loss: 0.50409 - accuracy: 0.80734
Training epoch 93 | loss: 0.35747 - accuracy: 0.95723
Validating epoch 93 | loss: 0.50873 - accuracy: 0.80161
Training epoch 94 | loss: 0.35549 - accuracy: 0.95925
Validating epoch 94 | loss: 0.49356 - accuracy: 0.81881
Training epoch 95 | loss: 0.35309 - accuracy: 0.95968
Validating epoch 95 | loss: 0.49032 - accuracy: 0.82339
Training epoch 96 | loss: 0.35479 - accuracy: 0.95766
Validating epoch 96 | loss: 0.5065 - accuracy: 0.80619
Training epoch 97 | loss: 0.35932 - accuracy: 0.95766
Validating epoch 97 | loss: 0.50509 - accuracy: 0.80849
Training epoch 98 | loss: 0.35488 - accuracy: 0.95795
Validating epoch 98 | loss: 0.50228 - accuracy: 0.81078
Training epoch 99 | loss: 0.36002 - accuracy: 0.95246
Validating epoch 99 | loss: 0.50691 - accuracy: 0.80619
Dataset is sst, undersample is True, aug mode is None, geo is 0.5, small_label is 0 small_prop is 0.5, balance_seed is 2
Training epoch 0 | loss: 0.68852 - accuracy: 0.57523
Validating epoch 0 | loss: 0.66807 - accuracy: 0.70757
Training epoch 1 | loss: 0.62211 - accuracy: 0.71329
